Año;Departamento;CUI;Proyecto;PIA;PIM;Certificación;CompromisoAnual;AtencióndeCompromisoMensual;Devengado;Girado
2019;LIMA;2304517;2304517: MEJORAMIENTO DE LOS SERVICIOS DE SEGURIDAD CIUDADANA DISTRITO DE NUEVO IMPERIAL - PROVINCIA DE CAÑETE - DEPARTAMENTO DE LIMA;0.00;265000.00;264940.00;14940.00;14940.00;14940.00;14940.00
2019;LIMA;2309904;2309904: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL, DISTRITO DE IMPERIAL - CANETE - LIMA;0.00;179424.00;149430.00;0.00;0.00;0.00;0.00
2019;LIMA;2310590;2310590: MEJORAMIENTO E IMPLEMENTACION DE LOS SISTEMAS DE SEGURIDAD CIUDADANA EN LAS ZONAS CERCADO HISTORICO, JOSE GALVEZ Y QUEBRADA DE MANCHAY, DISTRITO DE PACHACAMAC - LIMA - LIMA;0.00;176821.00;176821.00;176821.00;176821.00;176821.00;176821.00
2019;LIMA;2316412;2316412: MEJORAMIENTO DEL SERVICIO MUNICIPAL DE SEGURIDAD CIUDADANA EN EL, DISTRITO DE LUNAHUANA - CANETE - LIMA;0.00;55995.00;0.00;0.00;0.00;0.00;0.00
2019;LIMA;2317279;2317279: MEJORAMIENTO DE LOS SERVICIOS DE SEGURIDAD CIUDADANA EN EL DISTRITO DE SAN VICENTE, PROVINCIA DE CANETE - LIMA;0.00;18000.00;0.00;0.00;0.00;0.00;0.00
2019;LIMA;2320869;2320869: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN LA LOCALIDAD DE PARAMONGA, DISTRITO DE PARAMONGA - BARRANCA - LIMA;0.00;2698844.00;2654910.00;1523560.00;1519600.00;29040.00;29040.00
2019;LIMA;2326725;2326725: MEJORAMIENTO DE LA CAPACIDAD DE SERVICIO DE SEGURIDAD CIUDADANA EN ASIA, DISTRITO DE ASIA - CANETE - LIMA;0.00;89014.00;89014.00;89014.00;89014.00;89014.00;89014.00
2019;LIMA;2330850;2330850: AMPLIACION Y MEJORAMIENTO DE LOS SERVICIOS DE SEGURIDAD CIUDADANA EN EL, DISTRITO DE CHICLA - HUAROCHIRI - LIMA;200000.00;51439.00;0.00;0.00;0.00;0.00;0.00
2019;LIMA;2333893;2333893: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO DE HUARAL, PROVINCIA DE HUARAL - LIMA;0.00;708395.00;708394.00;475909.00;475909.00;475909.00;475909.00
2019;LIMA;2361634;2361634: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA DEL, DISTRITO DE COMAS - LIMA - LIMA;0.00;14386653.00;14209278.00;1291162.00;1051835.00;1051835.00;1051835.00
2019;LIMA;2369706;2369706: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL, DISTRITO DE LOS OLIVOS - LIMA - LIMA;0.00;4251280.00;4231125.00;4203954.00;4203954.00;4182665.00;4182665.00
2019;LIMA;2373400;2373400: AMPLIACION DEL SERVICIO DE VIDEO VIGILANCIA EN ZONAS CRITICAS DEL DISTRITO, CENTRO POBLADO DE SAN FRANCISCO DE BORJA - DISTRITO DE SAN BORJA - PROVINCIA DE LIMA - REGION LIMA;1500000.00;598987.00;25000.00;25000.00;25000.00;25000.00;25000.00
2019;LIMA;2376398;2376398: CREACION DEL PUESTO DE AUXILIO RAPIDO PARA EL SERVICIO DE SERENAZGO EN EL CRUCE DE LA AV. 2 DE OCTUBRE Y AV. CANTA CALLAO, DISTRITO DE LOS OLIVOS - LIMA - LIMA;0.00;196483.00;196283.00;177635.00;177635.00;174875.00;174875.00
2019;LIMA;2376575;2376575: MEJORAMIENTO DE LOS SERVICIOS DE SEGURIDAD CIUDADANA EN EL, DISTRITO DE SANTA CRUZ DE FLORES - CANETE - LIMA;0.00;250000.00;231764.00;202500.00;0.00;0.00;0.00
2019;LIMA;2377029;2377029: MEJORAMIENTO DE LA CAPACIDAD DEL POOL DE CAMIONETAS Y MOTOCICLETAS PARA SERENAZGO DE LA MUNICIPALIDAD DE MALA, DISTRITO DE MALA - CAÑETE - LIMA;0.00;225040.00;224500.00;224500.00;224500.00;224500.00;224500.00
2019;LIMA;2395494;2395494: CREACION DEL SISTEMA DE SEGURIDAD CIUDADANA CON TECNOLOGIA DE VIDEOVIGILANCIA EN EL DISTRITO DE AUCALLAMA - PROVINCIA DE HUARAL - DEPARTAMENTO DE LIMA;0.00;146227.00;146226.00;146226.00;146226.00;146226.00;146226.00
2019;LIMA;2398544;2398544: CREACION DEL SERVICIO DE PROTECCION A TRAVES DE MURO PERIMETRICO, TORREONES Y SISTEMA DE VIDEO VIGILANCIA EN LA AV. ESPERANZA TRAMO QUE UNE EL EX FUNDO BARBADILLO CON VALLE AMAUTA, EN LA SEDE DE LA DINOES CENTRO POBLADO DE VITARTE - DISTRITO DE ATE -;0.00;2498295.00;2498291.00;2173168.00;2173168.00;2168168.00;2168168.00
2019;LIMA;2402904;2402904: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO DE ATE, CENTRO POBLADO DE VITARTE - DISTRITO DE ATE - PROVINCIA DE LIMA - REGION LIMA;0.00;7225477.00;6746483.00;6324604.00;6324604.00;6292924.00;6292924.00
2019;LIMA;2416990;2416990: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO DE MATUCANA - PROVINCIA DE HUAROCHIRI - DEPARTAMENTO DE LIMA;0.00;548601.00;548601.00;477116.00;477116.00;477116.00;477116.00
2019;LIMA;2418904;2418904: MEJORAMIENTO E IMPLEMENTACION DE LAS JUNTAS VECINALES DE SEGURIDAD CIUDADANA DEL DISTRITO DE CERRO AZUL - PROVINCIA DE CAÑETE - DEPARTAMENTO DE LIMA;0.00;38155.00;38155.00;38155.00;38155.00;36865.00;36865.00
2019;LIMA;2429916;2429916: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA CON LA IMPLEMENTACION DE CAMARAS DE VIDEO VIGILANCIA EN LA LOCALIDAD DE PATIVILCA DEL DISTRITO DE PATIVILCA - PROVINCIA DE BARRANCA - DEPARTAMENTO DE LIMA;0.00;11600.00;11600.00;11600.00;11600.00;11600.00;11600.00
2019;LIMA;2438806;2438806: MEJORAMIENTO DE LOS SERVICIOS DE SEGURIDAD CIUDADANA EN LA CIUDAD DE OYON, DISTRITO DE OYON - PROVINCIA DE OYON - DEPARTAMENTO DE LIMA;0.00;1583954.00;1468735.00;1063396.00;300471.00;263071.00;263071.00
2019;LIMA;2442134;"2442134: CONSTRUCCION DE MODULO DE CONTROL DE SEGURIDAD; EN EL(LA) MUNICIPALIDAD DISTRITAL DE PACHACAMAC PARADERO 01 (INTERSECCION AV. LA UNION Y LA AV. VICTOR MALASQUEZ), ZONA 05 DISTRITO DE PACHACAMAC, PROVINCIA LIMA, DEPARTAMENTO LIMA";0.00;63064.00;63063.00;60734.00;60734.00;60734.00;60734.00
2019;LIMA;2442181;"2442181: CONSTRUCCION DE MODULO DE CONTROL DE SEGURIDAD; EN EL(LA) MUNICIPALIDAD DISTRITAL DE PACHACAMAC AL FRENTE DEL IE ROXANITA CASTRO (INTERSECCION AV. VICTOR MALASQUEZ Y LA CALLE 83), ZONA 05 DISTRITO DE PACHACAMAC, PROVINCIA LIMA, DEPARTAMENTO LIMA";0.00;93255.00;93254.00;59682.00;59682.00;59682.00;59682.00
2019;LIMA;2442215;"2442215: CONSTRUCCION DE MODULO DE CONTROL DE SEGURIDAD; EN EL(LA) MUNICIPALIDAD DISTRITAL DE PACHACAMAC AL INGRESO AL AA.HH. LAS MERCEDES (AV. A AL COSTADO DEL COLEGIO LAS MERCEDES, DISTRITO DE PACHACAMAC, PROVINCIA LIMA, DEPARTAMENTO LIMA";0.00;60705.00;60704.00;60704.00;60704.00;60704.00;60704.00
2019;LIMA;2442981;"2442981: ADQUISICION DE CAMIONETA Y MOTOCICLETAS; EN EL(LA) MUNICIPALIDAD DISTRITAL DE CHACLACAYO DISTRITO DE CHACLACAYO, PROVINCIA LIMA, DEPARTAMENTO LIMA";0.00;319750.00;319750.00;317450.00;317450.00;317450.00;317450.00
2019;LIMA;2445897;"2445897: REMODELACION DE SISTEMA DE SEGURIDAD ; EN EL(LA) AMPLIACION DE CAPACIDADES PARA LOS SERVICIOS DE SEGURIDAD CIUDADANA DISTRITO DE CALLAHUANCA, PROVINCIA HUAROCHIRI, DEPARTAMENTO LIMA";0.00;111000.00;96200.00;95463.00;55463.00;55463.00;55463.00
2019;LIMA;2446351;2446351: MEJORAMIENTO DEL SERVICIO DE PATRULLAJE PARA LA SEGURIDAD CIUDADANA EN EL DISTRITO DE JESUS MARIA - PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA;0.00;2865343.00;2416056.00;1802934.00;1802934.00;1802934.00;1802934.00
2019;LIMA;2446908;"2446908: ADQUISICION DE VEHICULO DE SEGURIDAD CIUDADANA; EN EL(LA) CAPITAL SAN JERONIMO DE SAYAN Y LOS CENTROS POBLADOS DISTRITO DE SAYAN, PROVINCIA HUAURA, DEPARTAMENTO LIMA";0.00;299000.00;299000.00;299000.00;299000.00;299000.00;299000.00
2019;LIMA;2447171;2447171: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO DE HUACHO - PROVINCIA DE HUAURA - DEPARTAMENTO DE LIMA;0.00;1386503.00;1386502.00;158935.00;32000.00;32000.00;32000.00
2019;LIMA;2448387;"2448387: ADQUISICION DE VEHICULO, MOTOCICLETAS, BICICLETAS, CAMARAS DE SEGURIDAD, ALARMAS DE SEGURIDAD Y SERVIDOR; EN EL(LA) MUNICIPALIDAD DISTRITAL DE LINCE EN LA LOCALIDAD LINCE, DISTRITO DE LINCE, PROVINCIA LIMA, DEPARTAMENTO LIMA";0.00;1444352.00;1444351.00;1444351.00;1444351.00;1444351.00;1443636.00
2019;LIMA;2448406;2448406: MEJORAMIENTO DE LOS SERVICIOS DE LA CASETA DE AUXILIO RAPIDO DEL ANEXO DE SOCSI DEL DISTRITO DE LUNAHUANA - PROVINCIA DE CAÑETE - DEPARTAMENTO DE LIMA;0.00;49919.00;49918.00;43407.00;43407.00;43407.00;43407.00
2019;LIMA;2449130;2449130: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO DE ANTIOQUIA - PROVINCIA DE HUAROCHIRI - DEPARTAMENTO DE LIMA;0.00;309496.00;49107.00;49107.00;49107.00;43115.00;43115.00
2019;LIMA;2450285;2450285: CREACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN LAS LOCALIDADES DE LA CHIMBA - ANDAJES - SAN BENITO, DISTRITO DE ANDAJES - PROVINCIA DE OYON - DEPARTAMENTO DE LIMA;0.00;100467.00;99467.00;99467.00;99467.00;99467.00;99467.00
2019;LIMA;2456813;"2456813: ADQUISICION DE CAMARAS DE SEGURIDAD; REMODELACION DE BLOQUE DE INFRAESTRUCTURA; EN EL(LA) ZONA ¨A¨ ZONA A DISTRITO DE LURIN, PROVINCIA LIMA, DEPARTAMENTO LIMA";0.00;22000.00;0.00;0.00;0.00;0.00;0.00
2019;LIMA;2457356;"2457356: ADQUISICION DE CAMIONETA Y MOTOCICLETA; EN EL(LA) SERVICIO DE SEGURIDAD CIUDADANA DE LA MUNICIPALIDAD DE SAN LUIS DISTRITO DE SAN LUIS, PROVINCIA CAÑETE, DEPARTAMENTO LIMA";0.00;250000.00;247052.00;202500.00;202500.00;202500.00;202500.00
2019;LIMA;2459578;"2459578: ADQUISICION DE CAMIONETA Y MOTOCICLETA; EN EL(LA) SERVICIO DE SEGURIDAD CIUDADANA DE LA MUNICIPALIDAD DISTRITAL DE ASIA DISTRITO DE ASIA, PROVINCIA CAÑETE, DEPARTAMENTO LIMA";0.00;246721.00;246720.00;201663.00;12000.00;11040.00;11040.00
2019;LIMA;2462365;"2462365: ADQUISICION DE CAMIONETA Y MOTOCICLETA; EN EL(LA) SEGURIDAD CIUDADANA EN LA LOCALIDAD SURQUILLO, DISTRITO DE SURQUILLO, PROVINCIA LIMA, DEPARTAMENTO LIMA";0.00;798715.00;798715.00;516130.00;516130.00;516130.00;516130.00
2019;LIMA;2464876;"2464876: ADQUISICION DE CAMIONETA; EN EL(LA) SERVICIO DE SEGURIDAD CIUDADANA DE LA MUNICIPALIDAD DE CHILCA EN LA LOCALIDAD CHILCA, DISTRITO DE CHILCA, PROVINCIA CAÑETE, DEPARTAMENTO LIMA";0.00;235121.00;0.00;0.00;0.00;0.00;0.00
2019;LIMA;2466986;"2466986: CONSTRUCCION DE SISTEMA DE VIDEO VIGILANCIA; EN EL(LA) LOCALIDAD DE CANTA DISTRITO DE CANTA, PROVINCIA CANTA, DEPARTAMENTO LIMA";0.00;46000.00;43965.00;43965.00;43965.00;43965.00;43965.00
2019;LIMA;2469431;"2469431: ADQUISICION DE CAMIONETA Y MOTOCICLETA; EN EL(LA) MUNICIPALIDAD PROVINCIAL DE CAÑETE DISTRITO DE SAN VICENTE DISTRITO DE SAN VICENTE DE CAÑETE, PROVINCIA CAÑETE, DEPARTAMENTO LIMA";0.00;243321.00;243320.00;0.00;0.00;0.00;0.00
2019;LIMA;2469810;"2469810: ADQUISICION DE CAMIONETA Y CAMARAS DE SEGURIDAD; EN EL(LA) SERVICIO DE SEGURIDAD CIUDADANA DE LA MUNICIPALIDAD DE CHILCA DISTRITO DE CHILCA, PROVINCIA CAÑETE, DEPARTAMENTO LIMA";0.00;250000.00;250000.00;189663.00;0.00;0.00;0.00
2019;LIMA;2470460;"2470460: ADQUISICION DE CAMARAS DE SEGURIDAD, ANTENAS DE RADIO Y SISTEMA DE VIDEO VIGILANCIA; EN EL(LA) MUNICIPALIDAD DE SAN BORJA DISTRITO DE SAN BORJA, PROVINCIA LIMA, DEPARTAMENTO LIMA";0.00;396952.00;0.00;0.00;0.00;0.00;0.00
2019;LIMA;2470989;2470989: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO DE SAN MATEO - PROVINCIA DE HUAROCHIRI - DEPARTAMENTO DE LIMA;0.00;7500.00;7500.00;7500.00;7500.00;7500.00;7500.00
2019;LIMA;2442229;"2442229: CONSTRUCCION DE MODULO DE CONTROL DE SEGURIDAD; EN EL(LA) MUNICIPALIDAD DISTRITAL DE PACHACAMAC EN EL OVALO DE LA AV. UNION DE RETAMAL INTERSEC. AV. LOS FRESNOS Y LA CALLE SANTA TERESITA DEL DISTRITO DE PACHACAMAC, PROVINCIA LIMA, DEPARTAMENTO LIMA";0.00;58757.00;58757.00;58746.00;58746.00;58746.00;58746.00
2019;LIMA;2473343;2473343: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA DE LOS 7 DISTRITOS DE LA PROVINCIA DE CANTA - DEPARTAMENTO DE LIMA;0.00;20000.00;20000.00;20000.00;20000.00;20000.00;20000.00
2019;LIMA;2423846;"2423846: ADQUISICION DE CAMARAS DE SEGURIDAD Y COMPUTADORES DE MULTIPLES PANTALLAS; CONSTRUCCION DE POSTES DE CEMENTO O CONCRETO; EN EL(LA) MUNICIPALIDAD DISTRITAL CALETA DE CARQUIN EN LA LOCALIDAD CALETA DE CARQUIN, DISTRITO DE CALETA DE CARQUIN, PROVINCIA H";0.00;79662.00;2100.00;1848.00;1848.00;1848.00;1848.00
2019;LIMA;2448908;"2448908: ADQUISICION DE CAMIONETA, MOTOCICLETAS, COMPONENTES Y SISTEMAS DE SONIDO DEL VEHICULO Y FORMACION DE RECURSOS HUMANOS PARA EL SECTOR DE LA SALUD; EN EL(LA) PARA LA SEGURIDAD VECINAL Y COMUNAL EN EL DISTRITO DE PACARAN, PROVINCIA CAÑETE, DEPARTAMENTO";0.00;250000.00;202900.00;0.00;0.00;0.00;0.00
2019;LIMA;2449289;"2449289: EQUIPAMIENTO DE CAMARAS DE SEGURIDAD; EN EL(LA) PARQUE Nº 2 DE LA URB. RESIDENCIAL MI TERRUÑO, PROGRAMA DE VIVIENDA RESIDENCIAL EL NARANJAL II ETAPA, PDV SANTA ISABEL- CHUQUITANTA, URB. VILLARICA -CHUQUITANTA, URB. VALDIVIEZO, URB. INGENIERIA V ETAPA";0.00;424500.00;424500.00;25000.00;25000.00;25000.00;25000.00
2019;LORETO;2280655;2280655: MEJORAMIENTO DEL SERVICIO DE SERENAZGO Y SEGURIDAD CIUDADANA, DISTRITO DE PUNCHANA - MAYNAS - LORETO;0.00;31023.00;0.00;0.00;0.00;0.00;0.00
2019;LORETO;2448197;2448197: CREACION DE LOCAL MULTIUSOS PARA PRESTACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN LA ULLPAYACU DEL DISTRITO DE PASTAZA - PROVINCIA DE DATEM DEL MARAÑON - DEPARTAMENTO DE LORETO;0.00;252366.00;251624.00;246697.00;245867.00;245867.00;245867.00
2019;LORETO;2468788;"2468788: REPARACION DE ; EN EL(LA) OFICINA DE SERENAZGO DE LA MUNICIPALIDAD PROVINCIAL DE LORETO EN LA LOCALIDAD NAUTA, DISTRITO DE NAUTA, PROVINCIA LORETO, DEPARTAMENTO LORETO";0.00;53600.00;53600.00;53600.00;53600.00;48815.00;48815.00
2019;LORETO;2473395;2473395: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA DE LA MUNICIPALIDAD DISTRITAL DE PADRE MARQUEZ, DISTRITO DE PADRE MARQUEZ - PROVINCIA DE UCAYALI - DEPARTAMENTO DE LORETO;0.00;10000.00;6000.00;6000.00;6000.00;6000.00;6000.00
2019;MADRE DE DIOS;2292717;2292717: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL AMBITO DE LA CIUDAD DE PUERTO MALDONADO, DISTRITO DE TAMBOPATA, PROVINCIA DE TAMBOPATA - MADRE DE DIOS;1480370.00;2237065.00;1950246.00;1832246.00;1828229.00;1825403.00;1825403.00
2019;MADRE DE DIOS;2331874;2331874: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA EN LA LOCALIDAD DE IBERIA, DISTRITO DE IBERIA - TAHUAMANU - MADRE DE DIOS;0.00;30000.00;30000.00;6000.00;6000.00;6000.00;6000.00
2019;MADRE DE DIOS;2450605;2450605: CREACION DEL SERVICIO DE SEGURIDAD CIUDADANA BOCA COLORADO DISTRITO DE MADRE DE DIOS - PROVINCIA DE MANU - DEPARTAMENTO DE MADRE DE DIOS;0.00;229001.00;0.00;0.00;0.00;0.00;0.00
2019;SAN MARTIN;2446635;"2446635: ADQUISICION DE VEHICULO DE SEGURIDAD CIUDADANA; EN EL(LA) MUNICIPALIDAD DISTRITAL DE PARDO MIGUEL EN LA LOCALIDAD NARANJOS, DISTRITO DE PARDO MIGUEL, PROVINCIA RIOJA, DEPARTAMENTO SAN MARTIN";0.00;147850.00;147850.00;147850.00;147850.00;147850.00;147850.00
2019;SAN MARTIN;2458892;"2458892: CONSTRUCCION DE ANTENAS PARA TELEFONOS; EN EL(LA) SERVICIO DE TELECOMUNICACIONES SAN LORENZO, HUACCHA, PRIMAVERA, NUEVO SACANCHE Y JOSE OLAYA DISTRITO DE PISCOYACU, PROVINCIA HUALLAGA, DEPARTAMENTO SAN MARTIN";0.00;3014.00;0.00;0.00;0.00;0.00;0.00
2019;MOQUEGUA;2187795;2187795: CREACION DEL SERVICIO DE SEGURIDAD CIUDADANA DEL, DISTRITO DE CARUMAS - MARISCAL NIETO - MOQUEGUA;300000.00;300000.00;5491.00;5491.00;5491.00;5491.00;5491.00
2019;MOQUEGUA;2189259;2189259: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL, DISTRITO DE SAMEGUA - MARISCAL NIETO - MOQUEGUA;559385.00;559385.00;274691.00;256198.00;256198.00;256198.00;256198.00
2019;MOQUEGUA;2446676;2446676: CREACION Y EQUIPAMIENTO PARA EL SERVICIO DE SERENAZGO Y CAMARAS DE VIDEOVIGILANCIA EN LA LOCALIDAD DE ICHUÑA, DISTRITO DE ICHUÑA - PROVINCIA DE GENERAL SANCHEZ CERRO - DEPARTAMENTO DE MOQUEGUA;0.00;144000.00;144000.00;143121.00;143121.00;142671.00;142671.00
2019;MOQUEGUA;2451290;"2451290: REMODELACION DE SISTEMA DE VIDEO VIGILANCIA Y EQUIPO CENTRAL DE RADIO; ADQUISICION DE EQUIPO DE VIDEO VIGILANCIA, CAMIONETA Y MOTOCICLETA; EN EL(LA) OFICINA DE SEGURIDAD CIUDADANA DISTRITO DE MOQUEGUA, PROVINCIA MARISCAL NIETO, DEPARTAMENTO MOQUEGUA";0.00;421445.00;392023.00;331615.00;320952.00;320952.00;320952.00
2019;PASCO;2124700;2124700: FORTALECIMIENTO DEL SISTEMA DE SEGURIDAD CIUDADANA EN EL, DISTRITO DE SIMON BOLIVAR - PASCO - PASCO;0.00;324783.00;38000.00;12900.00;12900.00;12900.00;12900.00
2019;PASCO;2197783;2197783: AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN LA ZONA URBANA Y MARGINAL, DISTRITO DE YANACANCHA - PASCO - PASCO;0.00;27367.00;0.00;0.00;0.00;0.00;0.00
2019;PASCO;2262059;2262059: AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA DE HUANCABAMBA, DISTRITO DE HUANCABAMBA - OXAPAMPA - PASCO;0.00;59000.00;59000.00;0.00;0.00;0.00;0.00
2019;PASCO;2283105;2283105: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO DE CHAUPIMARCA, PROVINCIA DE PASCO - PASCO;0.00;364612.00;318698.00;200481.00;200481.00;200481.00;200481.00
2019;PASCO;2319145;2319145: INSTALACION E IMPLEMENTACION DE LOS SERVICIOS DE SEGURIDAD CIUDADANA DE LA LOCALIDAD DE HUARIACA, DISTRITO DE HUARIACA - PASCO - PASCO;210000.00;0.00;0.00;0.00;0.00;0.00;0.00
2019;PASCO;2331822;2331822: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD VECINAL Y COMUNAL EN EL DISTRITO DE VILCABAMBA - DANIEL ALCIDES CARRION - PASCO;0.00;1939515.00;1933161.00;0.00;0.00;0.00;0.00
2019;PASCO;2343368;2343368: AMPLIACION, MEJORAMIENTO DEL SERVICIO INTEGRAL DE SEGURIDAD CIUDADANA EN EL DISTRITO DE YANAHUANCA, PROVINCIA DE DANIEL ALCIDES CARRION - PASCO;0.00;3102899.00;3102899.00;166356.00;166356.00;166356.00;166356.00
2019;PASCO;2400803;2400803: CREACION DEL SERVICIO DE VIGILANCIA EN EL DISTRITO DE SAN PEDRO DE PILLAO - PROVINCIA DE DANIEL ALCIDES CARRION - REGION PASCO;0.00;17000.00;17000.00;8500.00;8500.00;8500.00;8500.00
2019;PASCO;2425264;2425264: MEJORAMIENTO DE LA CAPACIDAD OPERATIVA DE LA OFICINA DE SEGURIDAD CIUDADANA DE LA MUNICIPALIDAD DEL DISTRITO DE NINACACA - PROVINCIA DE PASCO - DEPARTAMENTO DE PASCO;0.00;30000.00;24692.00;24220.00;24220.00;22013.00;22013.00
2019;PASCO;2449010;2449010: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO DE TAPUC - PROVINCIA DE DANIEL ALCIDES CARRION - DEPARTAMENTO DE PASCO;0.00;30000.00;30000.00;30000.00;30000.00;30000.00;30000.00
2019;PIURA;2073700;2073700: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO DE EL ALTO - TALARA - PIURA;0.00;61000.00;9300.00;9300.00;9300.00;9300.00;9300.00
2019;PIURA;2193441;2193441: MEJORAMIENTO DEL EQUIPAMIENTO E IMPLEMENTACION DE UN SISTEMA DE VIDEO VIGILANCIA DEL SERVICIO DE SEGURIDAD CIUDADANA EN LA CIUDAD DE EL ALTO, DISTRITO DE EL ALTO - TALARA - PIURA;1912904.00;0.00;0.00;0.00;0.00;0.00;0.00
2019;PIURA;2195656;2195656: AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO DE PAITA, PROVINCIA DE PAITA - PIURA;0.00;58069.00;58068.00;23058.00;23058.00;23058.00;23058.00
2019;PIURA;2202058;2202058: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO DE AYABACA, PROVINCIA DE AYABACA - PIURA;0.00;128042.00;0.00;0.00;0.00;0.00;0.00
2019;PIURA;2224458;2224458: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA, DISTRITO DE VICE - SECHURA - PIURA;80000.00;239774.00;159774.00;144774.00;144774.00;144774.00;144774.00
2019;PIURA;2225941;2225941: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN LA, PROVINCIA DE MORROPON - PIURA;1728588.00;716824.00;553744.00;553744.00;448986.00;448665.00;448665.00
2019;PIURA;2234686;2234686: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA EN PUEBLO NUEVO DE COLAN Y SUS ANEXOS, DISTRITO DE COLAN - PAITA - PIURA;0.00;6000.00;6000.00;6000.00;6000.00;6000.00;6000.00
2019;PIURA;2242826;2242826: MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE VIDEO VIGILANCIA DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO SAN MIGUEL DE PIURA, PROVINCIA DE PIURA - PIURA;0.00;2692936.00;2692935.00;2692935.00;2691321.00;2691321.00;2691321.00
2019;PIURA;2243182;2243182: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO DE SULLANA, PROVINCIA DE SULLANA - PIURA;0.00;893975.00;893974.00;893974.00;893974.00;893974.00;893974.00
2019;PIURA;2274130;2274130: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA DEL, DISTRITO DE MARCAVELICA - SULLANA - PIURA;619209.00;0.00;0.00;0.00;0.00;0.00;0.00
2019;PIURA;2311027;2311027: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA EN VEINTISEIS DE OCTUBRE - DISTRITO DE VEINTISEIS DE OCTUBRE - PROVINCIA DE PIURA - REGION PIURA;0.00;41453.00;24072.00;24072.00;24072.00;24072.00;24072.00
2019;PIURA;2311348;2311348: MEJORAMIENTO DE LA SEGURIDAD CIUDADANA CON LA IMPLEMENTACION DE UN SISTEMA DE VIDEOVIGILANCIA Y CENTRAL DE EMERGENCIA CIUDADANA EN EL DISTRITO DE LOS ORGANOS - PROVINCIA DE TALARA - DEPARTAMENTO DE PIURA;0.00;83100.00;83100.00;74790.00;29916.00;29915.00;29915.00
2019;PIURA;2320511;2320511: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA EN LA ZONA URBANA DEL, DISTRITO DE TAMBO GRANDE - PIURA - PIURA;0.00;128602.00;128602.00;128602.00;128602.00;128602.00;128602.00
2019;PIURA;2330120;2330120: CREACION DEL SERVICIO DE VIDEOVIGILANCIA Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA BELLAVISTA, DISTRITO DE BELLAVISTA - SULLANA - PIURA;0.00;100000.00;14385.00;13885.00;13585.00;9050.00;9050.00
2019;PIURA;2339033;2339033: MEJORAMIENTO DE LOS SERVICIOS POLICIALES DE LA COMISARIA PNP DE BUENOS AIRES, DISTRITO DE BUENOS AIRES - MORROPON - PIURA;0.00;60000.00;60000.00;60000.00;12000.00;12000.00;12000.00
